"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
352,0.899851855524694,-1.76240204227018,-102.4116244449,180,77.5883755550999
354,0.907123661653767,-1.74809342059697,-102.440122833406,180,77.559877166594
356,0.914532610572779,-1.72860135343015,-102.394450349256,180,77.6055496507443
358,0.922046134695408,-1.71101184483007,-102.373356271192,180,77.626643728808
360,0.929656819510771,-1.6942854501756,-102.362354665903,180,77.6376453340965
362,0.937461682550115,-1.6748127399168,-102.310569770222,180,77.6894302297782
364,0.945274532820622,-1.6608821433213,-102.336838518361,180,77.6631614816387
366,0.953203501274497,-1.64321092447821,-102.304308121051,180,77.6956918789495
368,0.961207328440132,-1.6261247871038,-102.27702817643,180,77.72297182357
370,0.969431985868146,-1.60973308883178,-102.261351814875,180,77.7386481851251
372,0.977744456289271,-1.59204675081567,-102.221433915307,180,77.7785660846927
374,0.986157082854378,-1.57557967217144,-102.197905190157,180,77.802094809843
376,0.994674104774604,-1.56001202394502,-102.186305236778,180,77.8136947632225
378,1.00336600846535,-1.54332689198748,-102.155012058273,180,77.8449879417267
380,1.01214897315716,-1.52609618981165,-102.110446550216,180,77.889553449784
382,1.0210255881485,-1.51046517013054,-102.089591253436,180,77.9104087465642
384,1.03006419520153,-1.49538335932898,-102.076828486848,180,77.9231715131523
386,1.03924840145049,-1.47946817996328,-102.047116720574,180,77.952883279426
388,1.04859461872052,-1.46312980316642,-102.007562919458,180,77.9924370805423
390,1.05802929689893,-1.44810842682305,-101.987862123106,180,78.0121378768936
392,1.06770298977613,-1.43338447388528,-101.973834649329,180,78.0261653506707
394,1.07746304080106,-1.41848120668084,-101.952369718523,180,78.0476302814774
396,1.087330617306,-1.40335548658616,-101.922938058614,180,78.0770619413855
398,1.09741564048567,-1.38735682097328,-101.875344882182,180,78.1246551178179
400,1.10770410647598,-1.37225123052669,-101.843352778687,180,78.1566472213132
402,1.118069764729,-1.35819425603818,-101.827431472335,180,78.1725685276651
404,1.12865581634654,-1.34373823686504,-101.802396987704,180,78.1976030122963
406,1.13937852843608,-1.33022629498619,-101.793418617074,180,78.2065813829261
408,1.15034073853054,-1.31432742545362,-101.733792001215,180,78.266207998785
410,1.16141631153087,-1.29938744220358,-101.689323610518,180,78.310676389482
412,1.17275379125451,-1.28616463467836,-101.680714978306,180,78.3192850216941
